Id,age,biology,chemistry,english,geography,history,lesson_price,log_age,log_lesson_price,log_mean_exam_points,log_qualification,log_years_of_experience,mean_exam_points,physics,qualification,sqr_age,sqr_lesson_price,sqr_mean_exam_points,sqr_qualification,sqr_years_of_experience,sqrt_age,sqrt_lesson_price,sqrt_mean_exam_points,sqrt_qualification,sqrt_years_of_experience,years_of_experience
10011.0,0.6222222222222222,1.0,0.0,0.0,0.0,0.0,0.3424657534246575,0.7346139367217392,0.6370931978960034,0.2429646565966986,0.0,0.0,0.15151515151515152,1.0,0.0,0.505982905982906,0.14907332796132153,0.08624708624708624,0.0,0.012345679012345678,0.679808337107975,0.48430154474716575,0.1941918983186133,0.0,0.3333333333333333,0.1111111111111111
10012.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2876712328767123,0.8690327540397941,0.5834985355702084,0.5909397987907442,0.0,0.0,0.45454545454545453,0.0,0.0,0.7208791208791209,0.11168412570507655,0.32867132867132864,0.0,0.012345679012345678,0.8362309229926623,0.4265862186205832,0.5225881209433406,0.0,0.3333333333333333,0.1111111111111111
10013.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.6191512195179575,0.6494099304075905,0.5466264125276897,0.4999996393259796,0.49999977244008986,0.4090909090909091,0.0,0.3333333333333333,0.3653235653235653,0.15922643029814665,0.2863636363636364,0.2,0.1111111111111111,0.5542498391439507,0.4981381611421906,0.47713008186670247,0.41421356237309515,0.5773502691896257,0.3333333333333333
10014.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.273972602739726,0.6191512195179575,0.5688573833548171,0.7245419390400637,0.0,0.0,0.6060606060606061,1.0,0.0,0.3653235653235653,0.1031426269137792,0.48484848484848486,0.0,0.0,0.5542498391439507,0.4115004344413451,0.6666666666666664,0.0,0.0,0.0
10015.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.4520547945205479,0.7346139367217392,0.7261553371123934,0.6734726026558799,0.4999996393259796,0.3154645652402263,0.5454545454545454,0.0,0.3333333333333333,0.505982905982906,0.23932312651087834,0.4195804195804196,0.2,0.04938271604938271,0.679808337107975,0.5894832031399011,0.6103172982817668,0.41421356237309515,0.47140452079103173,0.2222222222222222
10016.0,0.4888888888888889,1.0,0.0,0.0,0.0,0.0,0.3424657534246575,0.6191512195179575,0.6370931978960034,0.22143421365837213,0.0,0.0,0.13636363636363635,1.0,0.0,0.3653235653235653,0.14907332796132153,0.07657342657342657,0.0,0.0,0.5542498391439507,0.48430154474716575,0.17589752302290265,0.0,0.0,0.0
10017.0,0.37777777777777777,1.0,0.0,0.0,0.0,0.0,0.6575342465753424,0.5104966346583125,0.8524011636252636,0.933786739267018,0.7924811006673347,0.49999977244008986,0.8939393939393939,1.0,0.6666666666666666,0.26153846153846155,0.46414182111200647,0.8458041958041959,0.5333333333333333,0.1111111111111111,0.4430595811390449,0.7608641385500614,0.9151229272053402,0.7320508075688772,0.5773502691896257,0.3333333333333333
10018.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.2602739726027397,0.4631786862228341,0.553641923872473,0.4675065956367625,0.4999996393259796,0.49999977244008986,0.3333333333333333,0.0,0.3333333333333333,0.22344322344322345,0.09492344883158743,0.2205128205128205,0.2,0.1111111111111111,0.3966469164483094,0.3961216403207753,0.39871747423554393,0.41421356237309515,0.5773502691896257,0.3333333333333333
10019.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.3150684931506849,0.5772122819237961,0.611220646763631,0.5764115088261509,0.0,0.7324866386083859,0.4393939393939394,1.0,0.0,0.32234432234432236,0.1297340854149879,0.31433566433566434,0.0,0.30864197530864196,0.5105545301965666,0.45594187227798577,0.50756016953121,0.0,0.7453559924999299,0.5555555555555556
10020.0,0.35555555555555557,0.0,1.0,0.0,0.0,0.0,0.2876712328767123,0.48714101386997927,0.5834985355702084,0.686516194112629,0.0,0.0,0.5606060606060606,0.0,0.0,0.24224664224664225,0.11168412570507655,0.43554778554778556,0.0,0.0,0.4200020256779652,0.4265862186205832,0.6245566874117884,0.0,0.0,0.0
10021.0,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0136986301369863,0.5772122819237961,0.05980190655689797,0.7120456493746676,0.4999996393259796,0.8154647928001366,0.5909090909090909,1.0,0.3333333333333333,0.32234432234432236,0.00209508460918614,0.4681818181818182,0.2,0.4444444444444444,0.5105545301965666,0.030481529780004277,0.6527292146354976,0.41421356237309515,0.8164965809277259,0.6666666666666666
10022.0,0.7555555555555555,0.0,1.0,1.0,0.0,0.0,0.3287671232876712,0.8372193343607398,0.6243725668700802,0.5313530466507488,0.0,0.0,0.3939393939393939,0.0,0.0,0.6642246642246642,0.13924254633360195,0.2727272727272727,0.0,0.012345679012345678,0.7981738617552554,0.4702398984448471,0.46172160237816806,0.0,0.3333333333333333,0.1111111111111111
10023.0,0.5111111111111111,0.0,1.0,0.0,1.0,0.0,0.3287671232876712,0.639426711416166,0.6243725668700802,0.39874420294225055,0.0,0.0,0.2727272727272727,1.0,0.0,0.38754578754578756,0.13924254633360195,0.17202797202797201,0.0,0.012345679012345678,0.5757332863210903,0.4702398984448471,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111
10024.0,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,0.3013698630136986,0.8532631778040078,0.5976071626670092,0.515814043743029,0.4999996393259796,0.3154645652402263,0.3787878787878788,1.0,0.3333333333333333,0.6923076923076923,0.12054794520547946,0.25932400932400934,0.2,0.04938271604938271,0.8172844164746512,0.44139512883503934,0.44617970867188517,0.41421356237309515,0.47140452079103173,0.2222222222222222
10025.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.43857728841118215,0.5976071626670092,0.41643725925257835,0.4999996393259796,0.0,0.2878787878787879,0.0,0.3333333333333333,0.20512820512820512,0.12054794520547946,0.1837995337995338,0.2,0.012345679012345678,0.37298242757771277,0.44139512883503934,0.34991748972701303,0.41421356237309515,0.3333333333333333,0.1111111111111111
10026.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,0.598420060657868,0.6243725668700802,0.6052356261167303,0.4999996393259796,0.3154645652402263,0.4696969696969697,1.0,0.3333333333333333,0.3435897435897436,0.13924254633360195,0.34324009324009325,0.2,0.04938271604938271,0.5325263310958385,0.4702398984448471,0.5374953600536374,0.41421356237309515,0.47140452079103173,0.2222222222222222
10027.0,0.2,1.0,1.0,0.0,0.0,0.0,0.726027397260274,0.304647211632015,0.8867549660155177,0.8622709695200315,0.7924811006673347,0.3154645652402263,0.7878787878787878,0.0,0.6666666666666666,0.12087912087912088,0.5551974214343272,0.703030303030303,0.5333333333333333,0.04938271604938271,0.24954433832651352,0.8125323756156533,0.8269135661359533,0.7320508075688772,0.47140452079103173,0.2222222222222222
10028.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.8082191780821918,0.8208915143889642,0.9243273221698414,0.933786739267018,0.7924811006673347,0.8154647928001366,0.8939393939393939,1.0,0.6666666666666666,0.6366300366300366,0.6751007252215955,0.8458041958041959,0.5333333333333333,0.4444444444444444,0.7788949223432976,0.8717231631567229,0.9151229272053402,0.7320508075688772,0.8164965809277259,0.6666666666666666
10029.0,0.6444444444444445,1.0,0.0,0.0,0.0,0.0,0.7671232876712328,0.75252707714824,0.9059958259510588,0.9139310299894998,0.7924811006673347,0.8154647928001366,0.8636363636363636,0.0,0.6666666666666666,0.5311355311355311,0.6136986301369863,0.8038461538461539,0.5333333333333333,0.4444444444444444,0.7000015123174401,0.8424859355150607,0.8902773440210554,0.7320508075688772,0.8164965809277259,0.6666666666666666
10030.0,0.5111111111111111,0.0,1.0,0.0,0.0,0.0,0.136986301369863,0.639426711416166,0.38050730235253494,0.561643070991157,0.0,0.49999977244008986,0.42424242424242425,1.0,0.0,0.38754578754578756,0.035455278001611606,0.30023310023310024,0.0,0.1111111111111111,0.5757332863210903,0.24081089840161407,0.4924085250172204,0.0,0.5773502691896257,0.3333333333333333
10031.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.8208915143889642,0.5378052561101113,0.483901003249789,0.0,0.0,0.3484848484848485,0.0,0.0,0.6366300366300366,0.08702659145850121,0.2332167832167832,0.0,0.0,0.7788949223432976,0.38043206927503076,0.4146814136169192,0.0,0.0,0.0
10032.0,0.5777777777777777,1.0,1.0,1.0,0.0,0.0,0.3287671232876712,0.6977091057297465,0.6243725668700802,0.4508057328170117,0.4999996393259796,0.0,0.3181818181818182,0.0,0.3333333333333333,0.45714285714285713,0.13924254633360195,0.20804195804195805,0.2,0.0,0.6388191012281313,0.4702398984448471,0.38260502349783326,0.41421356237309515,0.0,0.0
10033.0,0.6444444444444445,0.0,1.0,0.0,0.0,0.0,0.3561643835616438,0.75252707714824,0.6494099304075905,0.686516194112629,0.0,0.3154645652402263,0.5606060606060606,1.0,0.0,0.5311355311355311,0.15922643029814665,0.43554778554778556,0.0,0.04938271604938271,0.7000015123174401,0.4981381611421906,0.6245566874117884,0.0,0.47140452079103173,0.2222222222222222
10034.0,0.9111111111111111,0.0,0.0,0.0,0.0,0.0,0.4520547945205479,0.9440739230481807,0.7261553371123934,0.7490221045203812,0.7924811006673347,0.49999977244008986,0.6363636363636364,0.0,0.6666666666666666,0.8710622710622711,0.23932312651087834,0.5188811188811189,0.5333333333333333,0.1111111111111111,0.9286422739958655,0.5894832031399011,0.6942541767660731,0.7320508075688772,0.5773502691896257,0.3333333333333333
10035.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.0,0.3150684931506849,0.3605732885838339,0.611220646763631,0.36227096952003207,0.0,0.49999977244008986,0.24242424242424243,1.0,0.0,0.15311355311355312,0.1297340854149879,0.14918414918414918,0.0,0.1111111111111111,0.3000018702740886,0.45594187227798577,0.2996598285221186,0.0,0.5773502691896257,0.3333333333333333
10036.0,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.273972602739726,0.5772122819237961,0.5688573833548171,0.6052356261167303,0.0,0.0,0.4696969696969697,0.0,0.0,0.32234432234432236,0.1031426269137792,0.34324009324009325,0.0,0.0,0.5105545301965666,0.4115004344413451,0.5374953600536374,0.0,0.0,0.0
10037.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6164383561643836,0.4631786862228341,0.8302268720345451,0.7960577087870503,0.7924811006673347,0.3154645652402263,0.696969696969697,0.0,0.6666666666666666,0.22344322344322345,0.41337630942788073,0.5897435897435898,0.5333333333333333,0.04938271604938271,0.3966469164483094,0.7287084783245489,0.7483326661327996,0.7320508075688772,0.47140452079103173,0.2222222222222222
10038.0,0.35555555555555557,0.0,1.0,0.0,0.0,0.0,0.4657534246575342,0.48714101386997927,0.7359772411675596,0.8074396480139864,0.4999996393259796,0.3154645652402263,0.7121212121212122,1.0,0.3333333333333333,0.24224664224664225,0.25205479452054796,0.608041958041958,0.2,0.04938271604938271,0.4200020256779652,0.6018393098352496,0.7616341816627558,0.41421356237309515,0.47140452079103173,0.2222222222222222
10039.0,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.3424657534246575,0.7873424446295657,0.6370931978960034,0.38069368707666634,0.0,0.3154645652402263,0.25757575757575757,0.0,0.0,0.582905982905983,0.14907332796132153,0.1604895104895105,0.0,0.04938271604938271,0.7398135586003175,0.48430154474716575,0.3165824894352775,0.0,0.47140452079103173,0.2222222222222222
10040.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.5205479452054794,0.6191512195179575,0.7729523000707478,0.7245419390400637,0.4999996393259796,0.6309295856002731,0.6060606060606061,1.0,0.3333333333333333,0.3653235653235653,0.30620467365028203,0.48484848484848486,0.2,0.19753086419753085,0.5542498391439507,0.6497828444401286,0.6666666666666664,0.41421356237309515,0.6666666666666666,0.4444444444444444
10041.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.2602739726027397,0.6786878597699207,0.553641923872473,0.4508057328170117,0.0,0.0,0.3181818181818182,0.0,0.0,0.43345543345543347,0.09492344883158743,0.20804195804195805,0.0,0.0,0.6180107336321049,0.3961216403207753,0.38260502349783326,0.0,0.0,0.0
10042.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.6191512195179575,0.6729289182769689,0.6602357657898238,0.4999996393259796,0.0,0.5303030303030303,1.0,0.3333333333333333,0.3653235653235653,0.18049959709911362,0.40384615384615385,0.2,0.0,0.5542498391439507,0.5251773956083318,0.5959728171317042,0.41421356237309515,0.0,0.0
10043.0,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.75252707714824,0.5976071626670092,0.5909397987907442,0.0,0.0,0.45454545454545453,0.0,0.0,0.5311355311355311,0.12054794520547946,0.32867132867132864,0.0,0.012345679012345678,0.7000015123174401,0.44139512883503934,0.5225881209433406,0.0,0.3333333333333333,0.1111111111111111
10044.0,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.75252707714824,0.5378052561101113,0.2639884535637253,0.0,0.6309295856002731,0.16666666666666666,1.0,0.0,0.5311355311355311,0.08702659145850121,0.09615384615384616,0.0,0.19753086419753085,0.7000015123174401,0.38043206927503076,0.21226974924928382,0.0,0.6666666666666666,0.4444444444444444
10045.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3561643835616438,0.5332755141052142,0.6494099304075905,0.5000000000000002,0.0,0.8154647928001366,0.36363636363636365,1.0,0.0,0.2813186813186813,0.15922643029814665,0.24615384615384617,0.0,0.4444444444444444,0.4658306739727587,0.4981381611421906,0.4305008740430603,0.0,0.8164965809277259,0.6666666666666666
10046.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.598420060657868,0.5378052561101113,0.4675065956367625,0.0,0.0,0.3333333333333333,1.0,0.0,0.3435897435897436,0.08702659145850121,0.2205128205128205,0.0,0.0,0.5325263310958385,0.38043206927503076,0.39871747423554393,0.0,0.0,0.0
10047.0,0.4666666666666667,1.0,0.0,1.0,0.0,0.0,0.2465753424657534,0.598420060657868,0.5378052561101113,0.5764115088261509,0.0,0.3154645652402263,0.4393939393939394,1.0,0.0,0.3435897435897436,0.08702659145850121,0.31433566433566434,0.0,0.04938271604938271,0.5325263310958385,0.38043206927503076,0.50756016953121,0.0,0.47140452079103173,0.2222222222222222
10048.0,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.5205479452054794,0.48714101386997927,0.7729523000707478,0.686516194112629,0.4999996393259796,0.0,0.5606060606060606,0.0,0.3333333333333333,0.24224664224664225,0.30620467365028203,0.43554778554778556,0.2,0.012345679012345678,0.4200020256779652,0.6497828444401286,0.6245566874117884,0.41421356237309515,0.3333333333333333,0.1111111111111111
10049.0,0.2,0.0,0.0,1.0,0.0,0.0,0.4657534246575342,0.304647211632015,0.7359772411675596,0.6993721014711255,0.0,0.7324866386083859,0.5757575757575758,1.0,0.0,0.12087912087912088,0.25205479452054796,0.45174825174825173,0.0,0.30864197530864196,0.24954433832651352,0.6018393098352496,0.6386932610332053,0.0,0.7453559924999299,0.5555555555555556
10050.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.1780821917808219,0.7346139367217392,0.4471756622846703,0.4508057328170117,0.0,0.49999977244008986,0.3181818181818182,0.0,0.0,0.505982905982906,0.052377115229653506,0.20804195804195805,0.0,0.1111111111111111,0.679808337107975,0.2965517595969192,0.38260502349783326,0.0,0.5773502691896257,0.3333333333333333
10051.0,0.5777777777777777,1.0,1.0,0.0,0.0,0.0,0.5205479452054794,0.6977091057297465,0.7729523000707478,0.7728493871463302,0.4999996393259796,0.0,0.6666666666666666,1.0,0.3333333333333333,0.45714285714285713,0.30620467365028203,0.5538461538461539,0.2,0.0,0.6388191012281313,0.6497828444401286,0.7214713343229924,0.41421356237309515,0.0,0.0
10052.0,0.6222222222222222,0.0,1.0,0.0,0.0,0.0,0.3698630136986301,0.7346139367217392,0.6613476257732686,0.5466264125276897,0.0,0.6309295856002731,0.4090909090909091,1.0,0.0,0.505982905982906,0.16970185334407736,0.2863636363636364,0.0,0.19753086419753085,0.679808337107975,0.5117602173598907,0.47713008186670247,0.0,0.6666666666666666,0.4444444444444444
10053.0,0.7111111111111111,0.0,1.0,0.0,0.0,0.0,0.684931506849315,0.804269483684166,0.8665097907220649,0.851570600351661,0.7924811006673347,0.8154647928001366,0.7727272727272727,0.0,0.6666666666666666,0.6095238095238096,0.49959709911361805,0.6835664335664335,0.5333333333333333,0.4444444444444444,0.7594430672593272,0.7818071002193107,0.8140164544541877,0.7320508075688772,0.8164965809277259,0.6666666666666666
10054.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.1506849315068493,0.804269483684166,0.40402629022191355,0.483901003249789,0.0,0.3154645652402263,0.3484848484848485,0.0,0.0,0.6095238095238096,0.04077356970185334,0.2332167832167832,0.0,0.04938271604938271,0.7594430672593272,0.2599305244507154,0.4146814136169192,0.0,0.47140452079103173,0.2222222222222222
10055.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5068493150684932,0.6786878597699207,0.7640336431942283,0.7368658605856147,0.4999996393259796,0.0,0.6212121212121212,0.0,0.3333333333333333,0.43345543345543347,0.2921837228041902,0.5017482517482518,0.2,0.012345679012345678,0.6180107336321049,0.6380085730236026,0.6805076622657618,0.41421356237309515,0.3333333333333333,0.1111111111111111
10056.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5205479452054794,0.6786878597699207,0.7729523000707478,0.8832947664870582,0.7924811006673347,0.0,0.8181818181818182,1.0,0.6666666666666666,0.43345543345543347,0.30620467365028203,0.7426573426573426,0.5333333333333333,0.0,0.6180107336321049,0.6497828444401286,0.8524795081006669,0.7320508075688772,0.0,0.0
10057.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.5772122819237961,0.5378052561101113,0.36227096952003207,0.0,0.0,0.24242424242424243,0.0,0.0,0.32234432234432236,0.08702659145850121,0.14918414918414918,0.0,0.0,0.5105545301965666,0.38043206927503076,0.2996598285221186,0.0,0.0,0.0
10058.0,0.8,0.0,0.0,0.0,0.0,0.0,0.3013698630136986,0.8690327540397941,0.5976071626670092,0.5909397987907442,0.0,0.0,0.45454545454545453,0.0,0.0,0.7208791208791209,0.12054794520547946,0.32867132867132864,0.0,0.0,0.8362309229926623,0.44139512883503934,0.5225881209433406,0.0,0.0,0.0
10059.0,0.4222222222222222,0.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.5555054511107035,0.5212944882859114,0.561643070991157,0.0,0.0,0.42424242424242425,0.0,0.0,0.30158730158730157,0.07945205479452055,0.30023310023310024,0.0,0.0,0.48832572295153964,0.3644120827299688,0.4924085250172204,0.0,0.0,0.0
10060.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.5753424657534246,0.7700989940659223,0.8067078841651669,0.8936240161707808,0.7924811006673347,0.0,0.8333333333333334,1.0,0.6666666666666666,0.5567765567765568,0.36551168412570506,0.7628205128205128,0.5333333333333333,0.012345679012345678,0.7200014380630297,0.6955923145857879,0.8651509930454867,0.7320508075688772,0.3333333333333333,0.1111111111111111
10061.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.410958904109589,0.6786878597699207,0.6951032098676876,0.19937210147112527,0.0,0.49999977244008986,0.12121212121212122,0.0,0.0,0.43345543345543347,0.20306204673650283,0.06713286713286713,0.0,0.1111111111111111,0.6180107336321049,0.5514323822399365,0.15737865166652648,0.0,0.5773502691896257,0.3333333333333333
10062.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.3698630136986301,0.8208915143889642,0.6613476257732686,0.4675065956367625,0.4999996393259796,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6366300366300366,0.16970185334407736,0.2205128205128205,0.2,0.012345679012345678,0.7788949223432976,0.5117602173598907,0.39871747423554393,0.41421356237309515,0.3333333333333333,0.1111111111111111
10063.0,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.2191780821917808,0.7873424446295657,0.5040496720156922,0.6734726026558799,0.0,0.6309295856002731,0.5454545454545454,1.0,0.0,0.582905982905983,0.07219983883964545,0.4195804195804196,0.0,0.19753086419753085,0.7398135586003175,0.34803988229247235,0.6103172982817668,0.0,0.6666666666666666,0.4444444444444444
10064.0,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.2465753424657534,0.6786878597699207,0.5378052561101113,0.6052356261167303,0.0,0.0,0.4696969696969697,1.0,0.0,0.43345543345543347,0.08702659145850121,0.34324009324009325,0.0,0.0,0.6180107336321049,0.38043206927503076,0.5374953600536374,0.0,0.0,0.0
10065.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.2602739726027397,0.6592661372483144,0.553641923872473,0.5466264125276897,0.0,0.49999977244008986,0.4090909090909091,1.0,0.0,0.41025641025641024,0.09492344883158743,0.2863636363636364,0.0,0.1111111111111111,0.5969844595419355,0.3961216403207753,0.47713008186670247,0.0,0.5773502691896257,0.3333333333333333
10066.0,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.3424657534246575,0.48714101386997927,0.6370931978960034,0.6993721014711255,0.4999996393259796,0.6309295856002731,0.5757575757575758,0.0,0.3333333333333333,0.24224664224664225,0.14907332796132153,0.45174825174825173,0.2,0.19753086419753085,0.4200020256779652,0.48430154474716575,0.6386932610332053,0.41421356237309515,0.6666666666666666,0.4444444444444444
10067.0,0.24444444444444444,0.0,1.0,1.0,0.0,0.0,0.2465753424657534,0.3605732885838339,0.5378052561101113,0.39874420294225055,0.0,0.0,0.2727272727272727,0.0,0.0,0.15311355311355312,0.08702659145850121,0.17202797202797201,0.0,0.0,0.3000018702740886,0.38043206927503076,0.3333333333333333,0.0,0.0,0.0
10068.0,0.8222222222222222,1.0,0.0,0.0,0.0,0.0,0.2876712328767123,0.8845372827962179,0.5834985355702084,0.5000000000000002,0.0,0.0,0.36363636363636365,0.0,0.0,0.7499389499389499,0.11168412570507655,0.24615384615384617,0.0,0.012345679012345678,0.855017534802851,0.4265862186205832,0.4305008740430603,0.0,0.3333333333333333,0.1111111111111111
10069.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.3835616438356164,0.6191512195179575,0.6729289182769689,0.38069368707666634,0.0,0.49999977244008986,0.25757575757575757,1.0,0.0,0.3653235653235653,0.18049959709911362,0.1604895104895105,0.0,0.1111111111111111,0.5542498391439507,0.5251773956083318,0.3165824894352775,0.0,0.5773502691896257,0.3333333333333333
10070.0,0.4,0.0,0.0,1.0,0.0,0.0,0.5342465753424658,0.5332755141052142,0.7816705206276566,0.7960577087870503,0.7924811006673347,0.0,0.696969696969697,0.0,0.6666666666666666,0.2813186813186813,0.32054794520547947,0.5897435897435898,0.5333333333333333,0.0,0.4658306739727587,0.6614240604264809,0.7483326661327996,0.7320508075688772,0.0,0.0
