Id,age,biology,chemistry,choose,english,geography,history,lesson_price,log_age,log_lesson_price,log_mean_exam_points,log_qualification,log_years_of_experience,mean_exam_points,physics,qualification,sqr_age,sqr_lesson_price,sqr_mean_exam_points,sqr_qualification,sqr_years_of_experience,sqrt_age,sqrt_lesson_price,sqrt_mean_exam_points,sqrt_qualification,sqrt_years_of_experience,years_of_experience
10.0,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.48714101386997927,0.7801401142565636,0.7036933872342038,0.4999996393259796,0.3154645652402263,0.582089552238806,1.0,0.3333333333333333,0.24224664224664225,0.2674698795180723,0.4595443833464258,0.2,0.04938271604938271,0.4200020256779652,0.6392276365435108,0.6440510105197189,0.41421356237309515,0.47140452079103173,0.2222222222222222
11.0,0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.5866666666666667,0.6592661372483144,0.8329798171618277,0.6252101994139455,0.4999996393259796,0.6309295856002731,0.4925373134328358,0.0,0.3333333333333333,0.41025641025641024,0.3675502008032129,0.3666255190214342,0.2,0.19753086419753085,0.5969844595419355,0.7154564653237659,0.5591612707356934,0.41421356237309515,0.6666666666666666,0.4444444444444444
12.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.4631786862228341,0.600625973294768,0.5392415939101285,0.0,0.6309295856002731,0.40298507462686567,0.0,0.0,0.22344322344322345,0.08995983935742972,0.28178655594209406,0.0,0.19753086419753085,0.3966469164483094,0.42086203000874695,0.47031688628868706,0.0,0.6666666666666666,0.4444444444444444
13.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.29333333333333333,0.7700989940659223,0.6274575486413622,0.5974545431970403,0.0,0.0,0.4626865671641791,0.0,0.0,0.5567765567765568,0.10602409638554217,0.33744809785658175,0.0,0.0,0.7200014380630297,0.4499030262273737,0.530013055327223,0.0,0.0,0.0
14.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666667,0.7346139367217392,0.6754272035906461,0.1506807219511436,0.0,0.3154645652402263,0.08955223880597014,0.0,0.0,0.505982905982906,0.14200803212851407,0.04847940747390865,0.0,0.04938271604938271,0.679808337107975,0.5048094412536598,0.11759904101355062,0.0,0.47140452079103173,0.2222222222222222
15.0,0.17777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.7466666666666667,0.2753591090119679,0.9077810474577055,0.820999703305169,0.7924811006673347,0.3154645652402263,0.7313432835820896,0.0,0.6666666666666666,0.1054945054945055,0.5757429718875502,0.6323644933228594,0.5333333333333333,0.04938271604938271,0.22372402471251077,0.8341760328324336,0.7780216735903538,0.7320508075688772,0.47140452079103173,0.2222222222222222
16.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.71634605768461,0.6864188682562762,0.3926515259280842,0.4999996393259796,0.3154645652402263,0.26865671641791045,0.0,0.3333333333333333,0.48131868131868133,0.15180722891566265,0.16967792615868027,0.2,0.04938271604938271,0.6594161999446438,0.5179534935688447,0.3282543405011978,0.41421356237309515,0.47140452079103173,0.2222222222222222
17.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.5466666666666666,0.4631786862228341,0.8113454891512945,0.8099322312713673,0.7924811006673347,0.0,0.7164179104477612,0.0,0.6666666666666666,0.22344322344322345,0.3227309236947791,0.6140724946695096,0.5333333333333333,0.0,0.3966469164483094,0.683517863645639,0.7650065276636115,0.7320508075688772,0.0,0.0
18.0,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,0.7873424446295657,0.5863593207265232,0.3379688655086495,0.4999996393259796,0.7324866386083859,0.22388059701492538,0.0,0.3333333333333333,0.582905982905983,0.08240963855421687,0.1363483335203681,0.2,0.30864197530864196,0.7398135586003175,0.4058874291185132,0.27814781077074024,0.41421356237309515,0.7453559924999299,0.5555555555555556
19.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5332755141052142,0.600625973294768,0.4929756756289172,0.0,0.0,0.3582089552238806,1.0,0.0,0.2813186813186813,0.08995983935742972,0.24239703736954327,0.0,0.0,0.4658306739727587,0.42086203000874695,0.42422708614522525,0.0,0.0,0.0
20.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.29333333333333333,0.7700989940659223,0.6274575486413622,0.7036933872342038,0.0,0.3154645652402263,0.582089552238806,1.0,0.0,0.5567765567765568,0.10602409638554217,0.4595443833464258,0.0,0.04938271604938271,0.7200014380630297,0.4499030262273737,0.6440510105197189,0.0,0.47140452079103173,0.2222222222222222
21.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.6786878597699207,0.39510370477430246,0.31897895033322154,0.0,0.49999977244008986,0.208955223880597,1.0,0.0,0.43345543345543347,0.02457831325301205,0.12568735271013354,0.0,0.1111111111111111,0.6180107336321049,0.23308739245627907,0.26109935632329234,0.0,0.5773502691896257,0.3333333333333333
22.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.38731422599909526,0.600625973294768,0.4929756756289172,0.0,0.0,0.3582089552238806,0.0,0.0,0.16996336996336997,0.08995983935742972,0.24239703736954327,0.0,0.0,0.3246739049389714,0.42086203000874695,0.42422708614522525,0.0,0.0,0.0
23.0,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.5104966346583125,0.6864188682562762,0.524081780685945,0.0,0.49999977244008986,0.3880597014925373,1.0,0.0,0.26153846153846155,0.15180722891566265,0.2684322747166423,0.0,0.1111111111111111,0.4430595811390449,0.5179534935688447,0.45508438744964486,0.0,0.5773502691896257,0.3333333333333333
24.0,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.75252707714824,0.8038122341856203,0.8639596154874757,0.7924811006673347,0.7324866386083859,0.7910447761194029,0.0,0.6666666666666666,0.5311355311355311,0.30843373493975906,0.7077769049489395,0.5333333333333333,0.30864197530864196,0.7000015123174401,0.6726362962496684,0.8293050880156054,0.7320508075688772,0.7453559924999299,0.5555555555555556
25.0,0.5333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6592661372483144,0.8724625444160644,0.963179064922595,0.7924811006673347,0.6309295856002731,0.9402985074626866,1.0,0.6666666666666666,0.41025641025641024,0.46586345381526106,0.9120188531029065,0.5333333333333333,0.19753086419753085,0.5969844595419355,0.7764689705773282,0.9525216770720594,0.7320508075688772,0.6666666666666666,0.4444444444444444
26.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.6592661372483144,0.600625973294768,0.2995806187350554,0.0,0.0,0.19402985074626866,0.0,0.0,0.41025641025641024,0.08995983935742972,0.1152508136011671,0.0,0.012345679012345678,0.5969844595419355,0.42086203000874695,0.24386854990192103,0.0,0.3333333333333333,0.1111111111111111
27.0,0.28888888888888886,1.0,1.0,0.0,0.0,0.0,0.0,0.36,0.41330179649166005,0.6864188682562762,0.554150820202792,0.4999996393259796,0.49999977244008986,0.417910447761194,1.0,0.3333333333333333,0.1873015873015873,0.15180722891566265,0.2953652788688138,0.2,0.1111111111111111,0.3489959284603971,0.5179534935688447,0.48542296779157257,0.41421356237309515,0.5773502691896257,0.3333333333333333
28.0,0.4222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.5555054511107035,0.8038122341856203,0.8846958771023375,0.7924811006673347,0.0,0.8208955223880597,1.0,0.6666666666666666,0.30158730158730157,0.30843373493975906,0.7468297609695882,0.5333333333333333,0.012345679012345678,0.48832572295153964,0.6726362962496684,0.8544994488405706,0.7320508075688772,0.3333333333333333,0.1111111111111111
29.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666667,0.6592661372483144,0.6754272035906461,0.5086628128401797,0.4999996393259796,0.0,0.373134328358209,0.0,0.3333333333333333,0.41025641025641024,0.14200803212851407,0.25530243519245877,0.2,0.0,0.5969844595419355,0.5048094412536598,0.439722243309157,0.41421356237309515,0.0,0.0
30.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.6786878597699207,0.9133219296145089,0.8639596154874757,0.7924811006673347,0.6309295856002731,0.7910447761194029,0.0,0.6666666666666666,0.43345543345543347,0.5951807228915663,0.7077769049489395,0.5333333333333333,0.19753086419753085,0.6180107336321049,0.8435083744588873,0.8293050880156054,0.7320508075688772,0.6666666666666666,0.4444444444444444
31.0,0.37777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.5104966346583125,0.6522997072391942,0.46075840608987106,0.0,0.3154645652402263,0.3283582089552239,1.0,0.0,0.26153846153846155,0.12337349397590361,0.21725956682751654,0.0,0.04938271604938271,0.4430595811390449,0.477846939664621,0.392823510654596,0.0,0.47140452079103173,0.2222222222222222
32.0,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6977091057297465,0.7173838589612299,0.5832497196377232,0.4999996393259796,0.0,0.44776119402985076,0.0,0.3333333333333333,0.45714285714285713,0.18313253012048192,0.3231960498260577,0.2,0.0,0.6388191012281313,0.5561619871261224,0.5152681392129765,0.41421356237309515,0.0,0.0
33.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.71634605768461,0.600625973294768,0.3379688655086495,0.4999996393259796,0.49999977244008986,0.22388059701492538,0.0,0.3333333333333333,0.48131868131868133,0.08995983935742972,0.1363483335203681,0.2,0.1111111111111111,0.6594161999446438,0.42086203000874695,0.27814781077074024,0.41421356237309515,0.5773502691896257,0.3333333333333333
34.0,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,1.0,0.3466666666666667,0.7873424446295657,0.6754272035906461,0.3926515259280842,0.0,0.0,0.26865671641791045,1.0,0.0,0.582905982905983,0.14200803212851407,0.16967792615868027,0.0,0.012345679012345678,0.7398135586003175,0.5048094412536598,0.3282543405011978,0.0,0.3333333333333333,0.1111111111111111
35.0,0.6444444444444445,0.0,0.0,1.0,0.0,1.0,0.0,0.29333333333333333,0.75252707714824,0.6274575486413622,0.5688176092801245,0.4999996393259796,0.0,0.43283582089552236,0.0,0.3333333333333333,0.5311355311355311,0.10602409638554217,0.3091684434968017,0.2,0.0,0.7000015123174401,0.4499030262273737,0.5004057281542148,0.41421356237309515,0.0,0.0
36.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.6191512195179575,0.6143101483258758,0.524081780685945,0.0,0.7324866386083859,0.3880597014925373,1.0,0.0,0.3653235653235653,0.09783132530120482,0.2684322747166423,0.0,0.30864197530864196,0.5542498391439507,0.43552777669262355,0.45508438744964486,0.0,0.7453559924999299,0.5555555555555556
37.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666667,0.804269483684166,0.6754272035906461,0.07848318782025789,0.0,0.0,0.04477611940298507,0.0,0.0,0.6095238095238096,0.14200803212851407,0.023229716081247895,0.0,0.012345679012345678,0.7594430672593272,0.5048094412536598,0.06002611065444606,0.0,0.3333333333333333,0.1111111111111111
38.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,0.4631786862228341,0.5863593207265232,0.12725115390336253,0.0,0.6309295856002731,0.07462686567164178,0.0,0.0,0.22344322344322345,0.08240963855421687,0.03983840197508697,0.0,0.19753086419753085,0.3966469164483094,0.4058874291185132,0.09866232811285101,0.0,0.6666666666666666,0.4444444444444444
39.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.304647211632015,0.6864188682562762,0.17351707218457427,0.0,0.0,0.1044776119402985,0.0,0.0,0.12087912087912088,0.15180722891566265,0.05734485467399843,0.0,0.0,0.24954433832651352,0.5179534935688447,0.13629449234562996,0.0,0.0,0.0
40.0,0.6444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.75252707714824,0.4647076877341195,0.4101663996395352,0.0,0.49999977244008986,0.2835820895522388,1.0,0.0,0.5311355311355311,0.03855421686746988,0.1812366737739872,0.0,0.1111111111111111,0.7000015123174401,0.2903518511284157,0.3446273044524694,0.0,0.5773502691896257,0.3333333333333333
41.0,0.6888888888888889,1.0,0.0,0.0,0.0,1.0,0.0,0.5466666666666666,0.7873424446295657,0.8113454891512945,0.7642522095058569,0.7924811006673347,0.0,0.6567164179104478,0.0,0.6666666666666666,0.582905982905983,0.3227309236947791,0.5431489170687914,0.5333333333333333,0.012345679012345678,0.7398135586003175,0.683517863645639,0.71212462765754,0.7320508075688772,0.3333333333333333,0.1111111111111111
42.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25333333333333335,0.304647211632015,0.5863593207265232,0.4929756756289172,0.0,0.49999977244008986,0.3582089552238806,1.0,0.0,0.12087912087912088,0.08240963855421687,0.24239703736954327,0.0,0.1111111111111111,0.24954433832651352,0.4058874291185132,0.42422708614522525,0.0,0.5773502691896257,0.3333333333333333
43.0,0.6888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.41333333333333333,0.7873424446295657,0.7271009375350724,0.6114391280410143,0.4999996393259796,0.0,0.47761194029850745,0.0,0.3333333333333333,0.582905982905983,0.1942168674698795,0.3519245875883739,0.2,0.0,0.7398135586003175,0.5685205070947691,0.544643219779744,0.41421356237309515,0.0,0.0
44.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8845372827962179,0.664062869916896,0.44420770954581257,0.4999996393259796,0.0,0.31343283582089554,0.0,0.3333333333333333,0.7499389499389499,0.13253012048192772,0.20502749410840534,0.2,0.0,0.855017534802851,0.4914444340631348,0.37690757696307353,0.41421356237309515,0.0,0.0
45.0,0.3111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.52,0.43857728841118215,0.796105785861261,0.7284069236898388,0.4999996393259796,0.49999977244008986,0.6119402985074627,0.0,0.3333333333333333,0.20512820512820512,0.2944578313253012,0.49231287173156774,0.2,0.1111111111111111,0.37298242757771277,0.6616303559675205,0.6715555613055123,0.41421356237309515,0.5773502691896257,0.3333333333333333
46.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9295460992486088,0.7173838589612299,0.5974545431970403,0.4999996393259796,0.0,0.4626865671641791,0.0,0.3333333333333333,0.8400488400488401,0.18313253012048192,0.33744809785658175,0.2,0.0,0.9104570098353884,0.5561619871261224,0.530013055327223,0.41421356237309515,0.0,0.0
47.0,0.5777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.6977091057297465,0.7801401142565636,0.6521372036164759,0.4999996393259796,0.49999977244008986,0.5223880597014925,0.0,0.3333333333333333,0.45714285714285713,0.2674698795180723,0.396700706991359,0.2,0.1111111111111111,0.6388191012281313,0.6392276365435108,0.587871092183298,0.41421356237309515,0.5773502691896257,0.3333333333333333
48.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.71634605768461,0.664062869916896,0.6252101994139455,0.0,0.0,0.4925373134328358,1.0,0.0,0.48131868131868133,0.13253012048192772,0.3666255190214342,0.0,0.012345679012345678,0.6594161999446438,0.4914444340631348,0.5591612707356934,0.0,0.3333333333333333,0.1111111111111111
49.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.38731422599909526,0.5714583903185606,0.46075840608987106,0.0,0.3154645652402263,0.3283582089552239,0.0,0.0,0.16996336996336997,0.07518072289156627,0.21725956682751654,0.0,0.04938271604938271,0.3246739049389714,0.39058359808489795,0.392823510654596,0.0,0.47140452079103173,0.2222222222222222
50.0,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.804269483684166,0.6522997072391942,0.44420770954581257,0.4999996393259796,0.0,0.31343283582089554,0.0,0.3333333333333333,0.6095238095238096,0.12337349397590361,0.20502749410840534,0.2,0.012345679012345678,0.7594430672593272,0.477846939664621,0.37690757696307353,0.41421356237309515,0.3333333333333333,0.1111111111111111
51.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.639426711416166,0.664062869916896,0.5392415939101285,0.0,0.0,0.40298507462686567,1.0,0.0,0.38754578754578756,0.13253012048192772,0.28178655594209406,0.0,0.0,0.5757332863210903,0.4914444340631348,0.47031688628868706,0.0,0.0,0.0
52.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.6592661372483144,0.6143101483258758,0.5086628128401797,0.0,0.49999977244008986,0.373134328358209,0.0,0.0,0.41025641025641024,0.09783132530120482,0.25530243519245877,0.0,0.1111111111111111,0.5969844595419355,0.43552777669262355,0.439722243309157,0.0,0.5773502691896257,0.3333333333333333
53.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5332755141052142,0.600625973294768,0.3379688655086495,0.0,0.0,0.22388059701492538,0.0,0.0,0.2813186813186813,0.08995983935742972,0.1363483335203681,0.0,0.0,0.4658306739727587,0.42086203000874695,0.27814781077074024,0.0,0.0,0.0
54.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.9147858204281339,0.7457288262159584,0.5832497196377232,0.4999996393259796,0.0,0.44776119402985076,0.0,0.3333333333333333,0.8095238095238095,0.21734939759036145,0.3231960498260577,0.2,0.012345679012345678,0.8921268362982165,0.5927188291949113,0.5152681392129765,0.41421356237309515,0.3333333333333333,0.1111111111111111
55.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.8690327540397941,0.8038122341856203,0.8099322312713673,0.7924811006673347,0.0,0.7164179104477612,0.0,0.6666666666666666,0.7208791208791209,0.30843373493975906,0.6140724946695096,0.5333333333333333,0.0,0.8362309229926623,0.6726362962496684,0.7650065276636115,0.7320508075688772,0.0,0.0
56.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4533333333333333,0.3330339973796077,0.7546684423501986,0.5974545431970403,0.4999996393259796,0.0,0.4626865671641791,1.0,0.3333333333333333,0.13675213675213677,0.22939759036144577,0.33744809785658175,0.2,0.012345679012345678,0.2749642642366554,0.604572657313569,0.530013055327223,0.41421356237309515,0.3333333333333333,0.1111111111111111
57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6533333333333333,0.71634605768461,0.8661966472483961,0.8639596154874757,0.7924811006673347,0.6309295856002731,0.7910447761194029,1.0,0.6666666666666666,0.48131868131868133,0.44867469879518074,0.7077769049489395,0.5333333333333333,0.19753086419753085,0.6594161999446438,0.7665448402570263,0.8293050880156054,0.7320508075688772,0.6666666666666666,0.4444444444444444
58.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6592661372483144,0.664062869916896,0.6252101994139455,0.0,0.0,0.4925373134328358,0.0,0.0,0.41025641025641024,0.13253012048192772,0.3666255190214342,0.0,0.0,0.5969844595419355,0.4914444340631348,0.5591612707356934,0.0,0.0,0.0
59.0,0.35555555555555557,0.0,0.0,0.0,1.0,0.0,0.0,0.5866666666666667,0.48714101386997927,0.8329798171618277,0.7758909213650895,0.7924811006673347,0.49999977244008986,0.6716417910447762,0.0,0.6666666666666666,0.24224664224664225,0.3675502008032129,0.5605431489170688,0.5333333333333333,0.1111111111111111,0.4200020256779652,0.7154564653237659,0.7254714294591267,0.7320508075688772,0.5773502691896257,0.3333333333333333
60.0,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5466666666666666,0.7346139367217392,0.8113454891512945,0.7284069236898388,0.4999996393259796,0.3154645652402263,0.6119402985074627,0.0,0.3333333333333333,0.505982905982906,0.3227309236947791,0.49231287173156774,0.2,0.04938271604938271,0.679808337107975,0.683517863645639,0.6715555613055123,0.41421356237309515,0.47140452079103173,0.2222222222222222
61.0,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.21383646638784215,0.600625973294768,0.2594856776883912,0.0,0.0,0.16417910447761194,0.0,0.0,0.0761904761904762,0.08995983935742972,0.09505106048703849,0.0,0.0,0.1708024421348572,0.42086203000874695,0.20883562848123896,0.0,0.0,0.0
62.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.41333333333333333,0.598420060657868,0.7271009375350724,0.7036933872342038,0.4999996393259796,0.3154645652402263,0.582089552238806,1.0,0.3333333333333333,0.3435897435897436,0.1942168674698795,0.4595443833464258,0.2,0.04938271604938271,0.5325263310958385,0.5685205070947691,0.6440510105197189,0.41421356237309515,0.47140452079103173,0.2222222222222222
63.0,0.6888888888888889,0.0,0.0,0.0,1.0,0.0,0.0,0.37333333333333335,0.7873424446295657,0.6970615316011792,0.3926515259280842,0.0,0.49999977244008986,0.26865671641791045,1.0,0.0,0.582905982905983,0.16192771084337348,0.16967792615868027,0.0,0.1111111111111111,0.7398135586003175,0.5308872003234629,0.3282543405011978,0.0,0.5773502691896257,0.3333333333333333
64.0,0.6888888888888889,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.7873424446295657,0.664062869916896,0.47701087560056055,0.4999996393259796,0.0,0.34328358208955223,0.0,0.3333333333333333,0.582905982905983,0.13253012048192772,0.22971608124789586,0.2,0.0,0.7398135586003175,0.4914444340631348,0.40859539985832677,0.41421356237309515,0.0,0.0
65.0,0.35555555555555557,0.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.48714101386997927,0.8038122341856203,0.7642522095058569,0.7924811006673347,0.0,0.6567164179104478,0.0,0.6666666666666666,0.24224664224664225,0.30843373493975906,0.5431489170687914,0.5333333333333333,0.012345679012345678,0.4200020256779652,0.6726362962496684,0.71212462765754,0.7320508075688772,0.3333333333333333,0.1111111111111111
66.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.29333333333333333,0.41330179649166005,0.6274575486413622,0.524081780685945,0.0,0.0,0.3880597014925373,0.0,0.0,0.1873015873015873,0.10602409638554217,0.2684322747166423,0.0,0.0,0.3489959284603971,0.4499030262273737,0.45508438744964486,0.0,0.0,0.0
67.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.37333333333333335,0.38731422599909526,0.6970615316011792,0.3926515259280842,0.0,0.0,0.26865671641791045,1.0,0.0,0.16996336996336997,0.16192771084337348,0.16967792615868027,0.0,0.012345679012345678,0.3246739049389714,0.5308872003234629,0.3282543405011978,0.0,0.3333333333333333,0.1111111111111111
68.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.639426711416166,0.8038122341856203,0.7161347935080804,0.4999996393259796,0.6309295856002731,0.5970149253731343,0.0,0.3333333333333333,0.38754578754578756,0.30843373493975906,0.4758164066883627,0.2,0.19753086419753085,0.5757332863210903,0.6726362962496684,0.6578503844033898,0.41421356237309515,0.6666666666666666,0.4444444444444444
69.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.3466666666666667,0.71634605768461,0.6754272035906461,0.47701087560056055,0.4999996393259796,0.0,0.34328358208955223,1.0,0.3333333333333333,0.48131868131868133,0.14200803212851407,0.22971608124789586,0.2,0.0,0.6594161999446438,0.5048094412536598,0.40859539985832677,0.41421356237309515,0.0,0.0
70.0,0.3111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.52,0.43857728841118215,0.796105785861261,0.7161347935080804,0.4999996393259796,0.0,0.5970149253731343,0.0,0.3333333333333333,0.20512820512820512,0.2944578313253012,0.4758164066883627,0.2,0.0,0.37298242757771277,0.6616303559675205,0.6578503844033898,0.41421356237309515,0.0,0.0
